system,nodes,ppn,matrix,rank,messages sent per iteration,messages received per iteration,bytes sent per iteration,bytes received per iteration,total bytes sent,total bytes received
Frontier,4,1,nd24k,0,3,3,73680,71416,53786400,52133680
Frontier,4,1,nd24k,1,3,3,68600,70880,50078000,51742400
Frontier,4,1,nd24k,2,3,3,68224,68528,49803520,50025440
Frontier,4,1,nd24k,3,3,3,70776,70456,51666480,51432880
Frontier,4,1,ldoor,0,3,3,15688,15224,144125656,139862888
Frontier,4,1,ldoor,1,2,2,11440,11576,105099280,106348712
Frontier,4,1,ldoor,2,3,3,16320,16888,149931840,155150056
Frontier,4,1,ldoor,3,2,2,14120,13880,129720440,127515560
Frontier,4,2,audikw_1,0,2,2,85472,90520,408214272,432323520
Frontier,4,2,audikw_1,1,1,1,50824,48296,242735424,230661696
Frontier,4,2,audikw_1,2,3,3,93448,93128,446307648,444779328
Frontier,4,2,audikw_1,3,2,2,85576,84200,408710976,402139200
Frontier,4,2,audikw_1,4,1,1,49584,48576,236813184,231998976
Frontier,4,2,audikw_1,5,4,4,140344,140840,670282944,672651840
Frontier,4,2,audikw_1,6,3,3,110480,106048,527652480,506485248
Frontier,4,2,audikw_1,7,2,2,83968,88088,401031168,420708288
Frontier,4,2,Bump_2911,0,4,4,180576,178944,4651457184,4609418496
Frontier,4,2,Bump_2911,1,6,6,258848,260608,6667665632,6713001472
Frontier,4,2,Bump_2911,2,6,6,228568,227648,5887683112,5863984832
Frontier,4,2,Bump_2911,3,7,7,303144,304488,7808686296,7843306392
Frontier,4,2,Bump_2911,4,5,5,263472,266424,6786775248,6862815816
Frontier,4,2,Bump_2911,5,6,6,305832,305088,7877926488,7858761792
Frontier,4,2,Bump_2911,6,7,7,241656,241320,6224816904,6216161880
Frontier,4,2,Bump_2911,7,5,5,255120,252696,6571636080,6509196264
Frontier,4,2,Cube_Coup_dt0,0,6,6,248728,247944,101978480,101657040
Frontier,4,2,Cube_Coup_dt0,1,4,4,140352,140928,57544320,57780480
Frontier,4,2,Cube_Coup_dt0,2,4,4,137144,137256,56229040,56274960
Frontier,4,2,Cube_Coup_dt0,3,4,4,240368,241936,98550880,99193760
Frontier,4,2,Cube_Coup_dt0,4,3,3,125216,125088,51338560,51286080
Frontier,4,2,Cube_Coup_dt0,5,6,6,228912,227336,93853920,93207760
Frontier,4,2,Cube_Coup_dt0,6,5,5,159384,160264,65347440,65708240
Frontier,4,2,Cube_Coup_dt0,7,6,6,223064,222416,91456240,91190560
Frontier,4,2,Flan_1565,0,2,2,42856,42776,49670104,49577384
Frontier,4,2,Flan_1565,1,1,1,30664,30656,35539576,35530304
Frontier,4,2,Flan_1565,2,3,3,58792,58880,68139928,68241920
Frontier,4,2,Flan_1565,3,1,1,33552,33552,38886768,38886768
Frontier,4,2,Flan_1565,4,3,3,66112,66320,76623808,76864880
Frontier,4,2,Flan_1565,5,1,1,39400,39392,45664600,45655328
Frontier,4,2,Flan_1565,6,2,2,47344,47144,54871696,54639896
Frontier,4,2,Flan_1565,7,1,1,33552,33552,38886768,38886768
Frontier,4,2,Queen_4147,0,2,2,199008,200664,5252418144,5296124952
Frontier,4,2,Queen_4147,1,4,4,357128,357160,9425679304,9426523880
Frontier,4,2,Queen_4147,2,4,4,339928,339848,8971719704,8969608264
Frontier,4,2,Queen_4147,3,3,3,212112,210528,5598272016,5556465504
Frontier,4,2,Queen_4147,4,4,4,360864,360744,9524283552,9521116392
Frontier,4,2,Queen_4147,5,2,2,214568,216256,5663093224,5707644608
Frontier,4,2,Queen_4147,6,3,3,244576,243296,6455094368,6421311328
Frontier,4,2,Queen_4147,7,4,4,372648,372336,9835298664,9827064048
Frontier,4,2,Serena,0,7,7,168072,164424,628421208,614781336
Frontier,4,2,Serena,1,6,6,108984,110232,407491176,412157448
Frontier,4,2,Serena,2,6,6,126424,126128,472699336,471592592
Frontier,4,2,Serena,3,5,5,101152,102368,378207328,382753952
Frontier,4,2,Serena,4,7,7,112872,111456,422028408,416733984
Frontier,4,2,Serena,5,6,6,159952,160832,598060528,601350848
Frontier,4,2,Serena,6,5,5,100704,101904,376532256,381019056
Frontier,4,2,Serena,7,6,6,152064,152880,568567296,571618320
Frontier,4,2,nd24k,0,7,7,65560,64072,47596560,46516272
Frontier,4,2,nd24k,1,7,7,59920,60024,43501920,43577424
Frontier,4,2,nd24k,2,7,7,62536,65192,45401136,47329392
Frontier,4,2,nd24k,3,7,7,53104,53560,38553504,38884560
Frontier,4,2,nd24k,4,7,7,60232,57576,43728432,41800176
Frontier,4,2,nd24k,5,7,7,62632,63040,45470832,45767040
Frontier,4,2,nd24k,6,7,7,57240,58296,41556240,42322896
Frontier,4,2,nd24k,7,7,7,59440,58904,43153440,42764304
Frontier,4,2,ldoor,0,2,2,11520,11664,105730560,107052192
Frontier,4,2,ldoor,1,6,6,16880,16272,154924640,149344416
Frontier,4,2,ldoor,2,3,3,12296,11952,112852688,109695456
Frontier,4,2,ldoor,3,2,2,11128,11608,102132784,106538224
Frontier,4,2,ldoor,4,4,4,16232,16192,148977296,148610176
Frontier,4,2,ldoor,5,3,3,11624,11728,106685072,107639584
Frontier,4,2,ldoor,6,4,4,13088,13176,120121664,120929328
Frontier,4,2,ldoor,7,2,2,10552,10728,96846256,98461584
Frontier,4,4,audikw_1,0,3,3,47168,49048,225981888,234988968
Frontier,4,4,audikw_1,1,3,3,77304,80928,370363464,387726048
Frontier,4,4,audikw_1,2,3,3,57296,53008,274505136,253961328
Frontier,4,4,audikw_1,3,2,2,48968,50272,234605688,240853152
Frontier,4,4,audikw_1,4,5,5,78040,80144,373889640,383969904
Frontier,4,4,audikw_1,5,6,6,83208,87072,398649528,417161952
Frontier,4,4,audikw_1,6,3,3,85792,84992,411029472,407196672
Frontier,4,4,audikw_1,7,3,3,97416,90504,466720056,433604664
Frontier,4,4,audikw_1,8,3,3,47144,44464,225866904,213027024
Frontier,4,4,audikw_1,9,4,4,52288,52880,250511808,253348080
Frontier,4,4,audikw_1,10,9,9,122192,117784,585421872,564303144
Frontier,4,4,audikw_1,11,5,5,63368,68848,303596088,329850768
Frontier,4,4,audikw_1,12,5,5,71592,73896,342997272,354035736
Frontier,4,4,audikw_1,13,5,5,89744,86608,429963504,414938928
Frontier,4,4,audikw_1,14,7,7,109528,110288,524748648,528389808
Frontier,4,4,audikw_1,15,4,4,68400,68712,327704400,329199192
Frontier,4,4,Bump_2911,0,9,9,189672,187944,5508264552,5458081704
Frontier,4,4,Bump_2911,1,6,6,113400,113208,3293249400,3287673528
Frontier,4,4,Bump_2911,2,12,12,198608,199288,5767774928,5787522808
Frontier,4,4,Bump_2911,3,10,10,206280,209016,5990577480,6070033656
Frontier,4,4,Bump_2911,4,7,7,134232,132240,3898231512,3840381840
Frontier,4,4,Bump_2911,5,11,11,212464,214016,6170167024,6215238656
Frontier,4,4,Bump_2911,6,11,11,177408,178200,5152105728,5175106200
Frontier,4,4,Bump_2911,7,11,11,201504,201936,5851877664,5864423376
Frontier,4,4,Bump_2911,8,6,6,146280,146496,4248117480,4254390336
Frontier,4,4,Bump_2911,9,12,12,211560,210624,6143913960,6116731584
Frontier,4,4,Bump_2911,10,9,9,207504,207240,6026123664,6018456840
Frontier,4,4,Bump_2911,11,5,5,156264,156336,4538062824,4540153776
Frontier,4,4,Bump_2911,12,9,9,150024,149784,4356846984,4349877144
Frontier,4,4,Bump_2911,13,12,12,191088,190056,5549386608,5519416296
Frontier,4,4,Bump_2911,14,10,10,186432,187296,5414171712,5439263136
Frontier,4,4,Bump_2911,15,8,8,167088,166128,4852402608,4824523248
Frontier,4,4,Cube_Coup_dt0,0,7,7,167752,169752,68778320,69598320
Frontier,4,4,Cube_Coup_dt0,1,9,9,177424,176176,72743840,72232160
Frontier,4,4,Cube_Coup_dt0,2,4,4,110808,110344,45431280,45241040
Frontier,4,4,Cube_Coup_dt0,3,4,4,124712,125976,51131920,51650160
Frontier,4,4,Cube_Coup_dt0,4,8,8,147752,147672,60578320,60545520
Frontier,4,4,Cube_Coup_dt0,5,7,7,178472,177560,73173520,72799600
Frontier,4,4,Cube_Coup_dt0,6,4,4,91120,91728,37359200,37608480
Frontier,4,4,Cube_Coup_dt0,7,5,5,140584,139608,57639440,57239280
Frontier,4,4,Cube_Coup_dt0,8,7,7,171560,171640,70339600,70372400
Frontier,4,4,Cube_Coup_dt0,9,7,7,139984,137488,57393440,56370080
Frontier,4,4,Cube_Coup_dt0,10,6,6,130296,129896,53421360,53257360
Frontier,4,4,Cube_Coup_dt0,11,3,3,96872,96440,39717520,39540400
Frontier,4,4,Cube_Coup_dt0,12,9,9,182896,182576,74987360,74856160
Frontier,4,4,Cube_Coup_dt0,13,6,6,168032,169472,68893120,69483520
Frontier,4,4,Cube_Coup_dt0,14,6,6,137256,139384,56274960,57147440
Frontier,4,4,Cube_Coup_dt0,15,4,4,104080,103888,42672800,42594080
Frontier,4,4,Flan_1565,0,4,4,46288,46736,53647792,54167024
Frontier,4,4,Flan_1565,1,3,3,43104,43632,49957536,50569488
Frontier,4,4,Flan_1565,2,3,3,33288,32760,38580792,37968840
Frontier,4,4,Flan_1565,3,3,3,31744,31208,36791296,36170072
Frontier,4,4,Flan_1565,4,3,3,45984,46248,53295456,53601432
Frontier,4,4,Flan_1565,5,4,4,60112,60464,69669808,70077776
Frontier,4,4,Flan_1565,6,3,3,31968,31440,37050912,36438960
Frontier,4,4,Flan_1565,7,2,2,30936,30936,35854824,35854824
Frontier,4,4,Flan_1565,8,3,3,34080,33552,39498720,38886768
Frontier,4,4,Flan_1565,9,3,3,35688,35160,41362392,40750440
Frontier,4,4,Flan_1565,10,5,5,62200,62648,72089800,72609032
Frontier,4,4,Flan_1565,11,3,3,50776,51296,58849384,59452064
Frontier,4,4,Flan_1565,12,3,3,44376,44112,51431784,51125808
Frontier,4,4,Flan_1565,13,3,3,52408,53024,60740872,61454816
Frontier,4,4,Flan_1565,14,3,3,33840,33576,39220560,38914584
Frontier,4,4,Flan_1565,15,2,2,32496,32496,37662864,37662864
Frontier,4,4,Queen_4147,0,4,4,175920,176160,4618955520,4625256960
Frontier,4,4,Queen_4147,1,4,4,179592,181080,4715367552,4754436480
Frontier,4,4,Queen_4147,2,9,9,261216,256176,6858487296,6726157056
Frontier,4,4,Queen_4147,3,5,5,240776,244984,6321814656,6432299904
Frontier,4,4,Queen_4147,4,5,5,193856,193720,5089883136,5086312320
Frontier,4,4,Queen_4147,5,7,7,195840,195384,5141975040,5130002304
Frontier,4,4,Queen_4147,6,6,6,232368,235200,6101054208,6175411200
Frontier,4,4,Queen_4147,7,8,8,263648,262720,6922341888,6897976320
Frontier,4,4,Queen_4147,8,8,8,267936,265224,7034927616,6963721344
Frontier,4,4,Queen_4147,9,9,9,270048,269688,7090380288,7080928128
Frontier,4,4,Queen_4147,10,4,4,191328,194736,5023507968,5112988416
Frontier,4,4,Queen_4147,11,5,5,202616,201352,5319885696,5286698112
Frontier,4,4,Queen_4147,12,5,5,214616,213448,5634957696,5604290688
Frontier,4,4,Queen_4147,13,7,7,305168,301336,8012491008,7911878016
Frontier,4,4,Queen_4147,14,7,7,290328,290640,7622851968,7631043840
Frontier,4,4,Queen_4147,15,3,3,182184,185592,4783423104,4872903552
Frontier,4,4,Serena,0,11,11,118280,118144,443076880,442567424
Frontier,4,4,Serena,1,7,7,103912,102392,389254352,383560432
Frontier,4,4,Serena,2,6,6,103448,102784,387516208,385028864
Frontier,4,4,Serena,3,11,11,66616,68168,249543536,255357328
Frontier,4,4,Serena,4,8,8,126200,126088,472745200,472325648
Frontier,4,4,Serena,5,8,8,115328,115600,432018688,433037600
Frontier,4,4,Serena,6,7,7,28640,28624,107285440,107225504
Frontier,4,4,Serena,7,10,10,83600,83368,313165600,312296528
Frontier,4,4,Serena,8,9,9,101320,102224,379544720,382931104
Frontier,4,4,Serena,9,7,7,122712,122328,459679152,458240688
Frontier,4,4,Serena,10,6,6,21944,21208,82202224,79445168
Frontier,4,4,Serena,11,12,12,70360,72512,263568560,271629952
Frontier,4,4,Serena,12,8,8,96488,97432,361444048,364980272
Frontier,4,4,Serena,13,5,5,83224,83672,311757104,313435312
Frontier,4,4,Serena,14,11,11,108272,105976,405586912,396986096
Frontier,4,4,Serena,15,10,10,132136,131960,494981456,494322160
Frontier,4,4,nd24k,0,12,12,59536,56632,43342208,41228096
Frontier,4,4,nd24k,1,7,7,44872,47632,32666816,34676096
Frontier,4,4,nd24k,2,8,8,44384,43776,32311552,31868928
Frontier,4,4,nd24k,3,9,9,47344,48992,34466432,35666176
Frontier,4,4,nd24k,4,11,11,53168,52840,38706304,38467520
Frontier,4,4,nd24k,5,6,6,41904,46408,30506112,33785024
Frontier,4,4,nd24k,6,9,9,52392,49528,38141376,36056384
Frontier,4,4,nd24k,7,5,5,37848,41936,27553344,30529408
Frontier,4,4,nd24k,8,7,7,35936,41800,26161408,30430400
Frontier,4,4,nd24k,9,11,11,60728,54240,44209984,39486720
Frontier,4,4,nd24k,10,12,12,59792,56416,43528576,41070848
Frontier,4,4,nd24k,11,6,6,40008,40896,29125824,29772288
Frontier,4,4,nd24k,12,13,13,58832,55568,42829696,40453504
Frontier,4,4,nd24k,13,10,10,47072,46312,34268416,33715136
Frontier,4,4,nd24k,14,8,8,49776,50072,36236928,36452416
Frontier,4,4,nd24k,15,12,12,52264,52808,38048192,38444224
Frontier,4,4,ldoor,0,3,3,11416,11208,105301184,103382592
Frontier,4,4,ldoor,1,4,4,11808,12104,108916992,111647296
Frontier,4,4,ldoor,2,7,7,12080,12560,111425920,115853440
Frontier,4,4,ldoor,3,3,3,11912,10936,109876288,100873664
Frontier,4,4,ldoor,4,3,3,9232,9472,85155968,87369728
Frontier,4,4,ldoor,5,4,4,10352,10704,95486848,98733696
Frontier,4,4,ldoor,6,2,2,10232,9928,94379968,91575872
Frontier,4,4,ldoor,7,5,5,12424,12216,114598976,112680384
Frontier,4,4,ldoor,8,4,4,15672,15408,144558528,142123392
Frontier,4,4,ldoor,9,6,6,10808,11144,99692992,102792256
Frontier,4,4,ldoor,10,3,3,11976,12664,110466624,116812736
Frontier,4,4,ldoor,11,2,2,11296,11104,104194304,102423296
Frontier,4,4,ldoor,12,5,5,14208,15024,131054592,138581376
Frontier,4,4,ldoor,13,3,3,11192,10592,103235008,97700608
Frontier,4,4,ldoor,14,3,3,10800,9808,99619200,90468992
Frontier,4,4,ldoor,15,5,5,13032,13568,120207168,125151232
Frontier,4,8,audikw_1,0,3,3,31104,31440,149827968,151446480
Frontier,4,8,audikw_1,1,5,5,50632,52096,243894344,250946432
Frontier,4,8,audikw_1,2,5,5,59088,59664,284626896,287401488
Frontier,4,8,audikw_1,3,5,5,54720,57888,263586240,278846496
Frontier,4,8,audikw_1,4,5,5,55496,57296,267324232,275994832
Frontier,4,8,audikw_1,5,3,3,32664,32184,157342488,155030328
Frontier,4,8,audikw_1,6,2,2,32856,32880,158267352,158382960
Frontier,4,8,audikw_1,7,5,5,59064,53736,284511288,258846312
Frontier,4,8,audikw_1,8,5,5,60224,61360,290099008,295571120
Frontier,4,8,audikw_1,9,4,4,57192,59448,275493864,286361016
Frontier,4,8,audikw_1,10,5,5,64232,60160,309405544,289790720
Frontier,4,8,audikw_1,11,9,9,81440,78472,392296480,377999624
Frontier,4,8,audikw_1,12,7,7,59096,58768,284665432,283085456
Frontier,4,8,audikw_1,13,5,5,51600,55320,248557200,266476440
Frontier,4,8,audikw_1,14,5,5,63864,62592,307632888,301505664
Frontier,4,8,audikw_1,15,8,8,74208,74952,357459936,361043784
Frontier,4,8,audikw_1,16,6,6,45728,45904,220271776,221119568
Frontier,4,8,audikw_1,17,8,8,88760,81048,427556920,390408216
Frontier,4,8,audikw_1,18,3,3,39728,40840,191369776,196726280
Frontier,4,8,audikw_1,19,6,6,60168,61720,289829256,297305240
Frontier,4,8,audikw_1,20,11,11,81992,80656,394955464,388519952
Frontier,4,8,audikw_1,21,9,9,90576,92880,436304592,447402960
Frontier,4,8,audikw_1,22,4,4,41616,40800,200464272,196533600
Frontier,4,8,audikw_1,23,5,5,43680,44448,210406560,214106016
Frontier,4,8,audikw_1,24,3,3,29376,28728,141504192,138382776
Frontier,4,8,audikw_1,25,5,5,50528,50008,243393376,240888536
Frontier,4,8,audikw_1,26,6,6,54872,58456,264318424,281582552
Frontier,4,8,audikw_1,27,11,11,89240,87280,429869080,420427760
Frontier,4,8,audikw_1,28,4,4,42336,41232,203932512,198614544
Frontier,4,8,audikw_1,29,2,2,27312,27408,131561904,132024336
Frontier,4,8,audikw_1,30,8,8,65424,66456,315147408,320118552
Frontier,4,8,audikw_1,31,6,6,58592,61288,282237664,295224296
Frontier,4,8,Bump_2911,0,14,14,125496,125424,3690209880,3688092720
Frontier,4,8,Bump_2911,1,11,11,116736,116160,3432622080,3415684800
Frontier,4,8,Bump_2911,2,6,6,84000,84888,2470020000,2496131640
Frontier,4,8,Bump_2911,3,7,7,78960,78816,2321818800,2317584480
Frontier,4,8,Bump_2911,4,15,15,165552,166800,4868056560,4904754000
Frontier,4,8,Bump_2911,5,10,10,127056,125904,3736081680,3702207120
Frontier,4,8,Bump_2911,6,6,6,108792,110328,3199028760,3244194840
Frontier,4,8,Bump_2911,7,14,14,152576,152920,4486497280,4496612600
Frontier,4,8,Bump_2911,8,14,14,151296,149040,4448858880,4382521200
Frontier,4,8,Bump_2911,9,9,9,125376,126312,3686681280,3714204360
Frontier,4,8,Bump_2911,10,13,13,129216,129000,3799596480,3793245000
Frontier,4,8,Bump_2911,11,11,11,139632,142752,4105878960,4197622560
Frontier,4,8,Bump_2911,12,14,14,146040,144792,4294306200,4257608760
Frontier,4,8,Bump_2911,13,12,12,139048,141008,4088706440,4146340240
Frontier,4,8,Bump_2911,14,10,10,104520,102648,3073410600,3018364440
Frontier,4,8,Bump_2911,15,9,9,103680,103344,3048710400,3038830320
Frontier,4,8,Bump_2911,16,8,8,103008,103008,3028950240,3028950240
Frontier,4,8,Bump_2911,17,7,7,97512,98712,2867340360,2902626360
Frontier,4,8,Bump_2911,18,12,12,121680,122712,3578000400,3608346360
Frontier,4,8,Bump_2911,19,11,11,139488,138840,4101644640,4082590200
Frontier,4,8,Bump_2911,20,13,13,131608,129992,3869933240,3822414760
Frontier,4,8,Bump_2911,21,11,11,110640,111384,3253369200,3275246520
Frontier,4,8,Bump_2911,22,12,12,112368,110640,3304181040,3253369200
Frontier,4,8,Bump_2911,23,11,11,118896,117864,3496136880,3465790920
Frontier,4,8,Bump_2911,24,8,8,100464,100560,2954143920,2956966800
Frontier,4,8,Bump_2911,25,12,12,131832,130728,3876519960,3844056840
Frontier,4,8,Bump_2911,26,8,8,117720,118536,3461556600,3485551080
Frontier,4,8,Bump_2911,27,15,15,136832,136960,4023544960,4027308800
Frontier,4,8,Bump_2911,28,14,14,155640,155520,4576594200,4573065600
Frontier,4,8,Bump_2911,29,8,8,107784,107256,3169388520,3153862680
Frontier,4,8,Bump_2911,30,12,12,136032,136680,4000020960,4019075400
Frontier,4,8,Bump_2911,31,11,11,122208,122160,3593526240,3592114800
Frontier,4,8,Cube_Coup_dt0,0,9,9,116992,117216,47966720,48058560
Frontier,4,8,Cube_Coup_dt0,1,8,8,120808,120824,49531280,49537840
Frontier,4,8,Cube_Coup_dt0,2,14,14,125072,125008,51279520,51253280
Frontier,4,8,Cube_Coup_dt0,3,10,10,108288,108320,44398080,44411200
Frontier,4,8,Cube_Coup_dt0,4,6,6,114440,114512,46920400,46949920
Frontier,4,8,Cube_Coup_dt0,5,7,7,89320,89144,36621200,36549040
Frontier,4,8,Cube_Coup_dt0,6,7,7,77200,75736,31652000,31051760
Frontier,4,8,Cube_Coup_dt0,7,5,5,78368,79936,32130880,32773760
Frontier,4,8,Cube_Coup_dt0,8,5,5,75016,75064,30756560,30776240
Frontier,4,8,Cube_Coup_dt0,9,5,5,64712,64920,26531920,26617200
Frontier,4,8,Cube_Coup_dt0,10,9,9,106528,107040,43676480,43886400
Frontier,4,8,Cube_Coup_dt0,11,8,8,106440,105528,43640400,43266480
Frontier,4,8,Cube_Coup_dt0,12,7,7,96192,97408,39438720,39937280
Frontier,4,8,Cube_Coup_dt0,13,12,12,121064,119832,49636240,49131120
Frontier,4,8,Cube_Coup_dt0,14,10,10,98792,97952,40504720,40160320
Frontier,4,8,Cube_Coup_dt0,15,10,10,121664,122808,49882240,50351280
Frontier,4,8,Cube_Coup_dt0,16,10,10,122384,123024,50177440,50439840
Frontier,4,8,Cube_Coup_dt0,17,9,9,120512,120960,49409920,49593600
Frontier,4,8,Cube_Coup_dt0,18,8,8,106016,105600,43466560,43296000
Frontier,4,8,Cube_Coup_dt0,19,10,10,125288,124376,51368080,50994160
Frontier,4,8,Cube_Coup_dt0,20,6,6,77296,78544,31691360,32203040
Frontier,4,8,Cube_Coup_dt0,21,9,9,117640,116760,48232400,47871600
Frontier,4,8,Cube_Coup_dt0,22,4,4,71592,71224,29352720,29201840
Frontier,4,8,Cube_Coup_dt0,23,6,6,81248,81760,33311680,33521600
Frontier,4,8,Cube_Coup_dt0,24,5,5,68096,68512,27919360,28089920
Frontier,4,8,Cube_Coup_dt0,25,6,6,78696,78648,32265360,32245680
Frontier,4,8,Cube_Coup_dt0,26,9,9,101160,101200,41475600,41492000
Frontier,4,8,Cube_Coup_dt0,27,8,8,90880,90720,37260800,37195200
Frontier,4,8,Cube_Coup_dt0,28,10,10,104456,103384,42826960,42387440
Frontier,4,8,Cube_Coup_dt0,29,7,7,91040,91648,37326400,37575680
Frontier,4,8,Cube_Coup_dt0,30,9,9,102432,103232,41997120,42325120
Frontier,4,8,Cube_Coup_dt0,31,14,14,134928,133720,55320480,54825200
Frontier,4,8,Flan_1565,0,5,5,38560,38384,44845280,44640592
Frontier,4,8,Flan_1565,1,5,5,33240,33864,38658120,39383832
Frontier,4,8,Flan_1565,2,4,4,35664,35664,41477232,41477232
Frontier,4,8,Flan_1565,3,4,4,32832,32832,38183616,38183616
Frontier,4,8,Flan_1565,4,3,3,34896,35424,40584048,41198112
Frontier,4,8,Flan_1565,5,4,4,31704,31704,36871752,36871752
Frontier,4,8,Flan_1565,6,3,3,33840,33312,39355920,38741856
Frontier,4,8,Flan_1565,7,3,3,32800,32264,38146400,37523032
Frontier,4,8,Flan_1565,8,6,6,49392,49632,57442896,57722016
Frontier,4,8,Flan_1565,9,7,7,47320,46808,55033160,54437704
Frontier,4,8,Flan_1565,10,3,3,34368,34632,39969984,40277016
Frontier,4,8,Flan_1565,11,4,4,34656,33864,40304928,39383832
Frontier,4,8,Flan_1565,12,4,4,33888,33720,39411744,39216360
Frontier,4,8,Flan_1565,13,3,3,33840,34344,39355920,39942072
Frontier,4,8,Flan_1565,14,4,4,41600,42304,48380800,49199552
Frontier,4,8,Flan_1565,15,5,5,35344,35192,41105072,40928296
Frontier,4,8,Flan_1565,16,5,5,40032,39984,46557216,46501392
Frontier,4,8,Flan_1565,17,4,4,52120,52352,60615560,60885376
Frontier,4,8,Flan_1565,18,3,3,40704,40440,47338752,47031720
Frontier,4,8,Flan_1565,19,4,4,37872,38160,44045136,44380080
Frontier,4,8,Flan_1565,20,2,2,31728,31728,36899664,36899664
Frontier,4,8,Flan_1565,21,2,2,33592,33584,39067496,39058192
Frontier,4,8,Flan_1565,22,2,2,31464,31464,36592632,36592632
Frontier,4,8,Flan_1565,23,3,3,36984,36984,43012392,43012392
Frontier,4,8,Flan_1565,24,3,3,34344,34080,39942072,39635040
Frontier,4,8,Flan_1565,25,3,3,34632,34104,40277016,39662952
Frontier,4,8,Flan_1565,26,4,4,31728,31992,36899664,37206696
Frontier,4,8,Flan_1565,27,3,3,34368,34632,39969984,40277016
Frontier,4,8,Flan_1565,28,5,5,37560,37296,43682280,43375248
Frontier,4,8,Flan_1565,29,7,7,44392,44168,51627896,51367384
Frontier,4,8,Flan_1565,30,6,6,43928,43936,51088264,51097568
Frontier,4,8,Flan_1565,31,3,3,36472,37016,42416936,43049608
Frontier,4,8,Queen_4147,0,8,8,142152,140352,3947845344,3897855744
Frontier,4,8,Queen_4147,1,6,6,104568,103992,2904062496,2888065824
Frontier,4,8,Queen_4147,2,8,8,161688,163128,4490399136,4530390816
Frontier,4,8,Queen_4147,3,4,4,112536,114576,3125349792,3182004672
Frontier,4,8,Queen_4147,4,8,8,184032,182616,5110936704,5071611552
Frontier,4,8,Queen_4147,5,11,11,180024,175848,4999626528,4883650656
Frontier,4,8,Queen_4147,6,8,8,135168,135408,3753885696,3760550976
Frontier,4,8,Queen_4147,7,11,11,188288,188968,5229134336,5248019296
Frontier,4,8,Queen_4147,8,5,5,128424,129168,3566591328,3587253696
Frontier,4,8,Queen_4147,9,10,10,180408,178680,5010290976,4962300960
Frontier,4,8,Queen_4147,10,8,8,164664,165648,4573048608,4600376256
Frontier,4,8,Queen_4147,11,7,7,109616,108856,3044255552,3023148832
Frontier,4,8,Queen_4147,12,12,12,200160,198288,5558843520,5506854336
Frontier,4,8,Queen_4147,13,9,9,142728,142104,3963842016,3946512288
Frontier,4,8,Queen_4147,14,12,12,216144,218280,6002751168,6062072160
Frontier,4,8,Queen_4147,15,9,9,170504,170608,4735237088,4738125376
Frontier,4,8,Queen_4147,16,6,6,181848,185136,5050282656,5141596992
Frontier,4,8,Queen_4147,17,12,12,261144,261504,7252491168,7262489088
Frontier,4,8,Queen_4147,18,9,9,201312,204648,5590836864,5683484256
Frontier,4,8,Queen_4147,19,7,7,161808,163944,4493731776,4553052768
Frontier,4,8,Queen_4147,20,5,5,117328,118432,3258433216,3289093504
Frontier,4,8,Queen_4147,21,11,11,213264,208800,5922767808,5798793600
Frontier,4,8,Queen_4147,22,6,6,108264,109224,3006707808,3033368928
Frontier,4,8,Queen_4147,23,9,9,204504,203808,5679485088,5660155776
Frontier,4,8,Queen_4147,24,14,14,198264,195120,5506187808,5418872640
Frontier,4,8,Queen_4147,25,8,8,137768,138496,3826092896,3846310912
Frontier,4,8,Queen_4147,26,8,8,153640,153960,4266890080,4275777120
Frontier,4,8,Queen_4147,27,5,5,105008,105256,2916282176,2923169632
Frontier,4,8,Queen_4147,28,8,8,137376,140688,3815206272,3907187136
Frontier,4,8,Queen_4147,29,12,12,190824,189312,5299564128,5257572864
Frontier,4,8,Queen_4147,30,9,9,145680,146232,4045824960,4061155104
Frontier,4,8,Queen_4147,31,7,7,105072,103128,2918059584,2864070816
Frontier,4,8,Serena,0,15,15,78944,79168,294066400,294900800
Frontier,4,8,Serena,1,11,11,74976,74568,279285600,277765800
Frontier,4,8,Serena,2,10,10,61616,61552,229519600,229281200
Frontier,4,8,Serena,3,12,12,87584,86848,326250400,323508800
Frontier,4,8,Serena,4,16,16,33744,34464,125696400,128378400
Frontier,4,8,Serena,5,6,6,50432,49888,187859200,185832800
Frontier,4,8,Serena,6,11,11,74528,74944,277616800,279166400
Frontier,4,8,Serena,7,10,10,70880,71104,264028000,264862400
Frontier,4,8,Serena,8,11,11,80376,79872,299400600,297523200
Frontier,4,8,Serena,9,6,6,55784,56752,207795400,211401200
Frontier,4,8,Serena,10,9,9,85720,85096,319307000,316982600
Frontier,4,8,Serena,11,9,9,61128,60808,227701800,226509800
Frontier,4,8,Serena,12,2,2,12600,12984,46935000,48365400
Frontier,4,8,Serena,13,15,15,42768,41544,159310800,154751400
Frontier,4,8,Serena,14,12,12,64064,62536,238638400,232946600
Frontier,4,8,Serena,15,14,14,73080,75864,272223000,282593400
Frontier,4,8,Serena,16,9,9,63224,62896,235509400,234287600
Frontier,4,8,Serena,17,11,11,36288,38184,135172800,142235400
Frontier,4,8,Serena,18,10,10,68104,68480,253687400,255088000
Frontier,4,8,Serena,19,14,14,80856,81432,301188600,303334200
Frontier,4,8,Serena,20,10,10,55080,54144,205173000,201686400
